//NAME,STATE,SKILL_ID,SKILL_LV,PERCENT,CASTINT_TIME,COOL_DOWN,DISPELL,IF_CASE,IF_VALUE
NERAID,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
NERAID,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
NERAID,BERSERK_ST,NPC_GROUNDATTACK,3,50,500,5000,NO_DISPEL,0,0
NIGHTMARE,BERSERK_ST,NPC_BLINDATTACK,3,50,0,5000,0,0,0
NIGHTMARE,BERSERK_ST,NPC_CURSEATTACK,3,50,800,5000,NO_DISPEL,0,0
NIGHTMARE,BERSERK_ST,NPC_MENTALBREAKER,1,50,800,5000,NO_DISPEL,0,0
NIGHTMARE,BERSERK_ST,NPC_TELEKINESISATTACK,5,50,0,5000,0,0,0
NIGHTMARE_TERROR,BERSERK_ST,NPC_CURSEATTACK,3,50,800,5000,NO_DISPEL,0,0
NIGHTMARE_TERROR,ANGRY_ST,NPC_CURSEATTACK,3,50,800,5000,NO_DISPEL,0,0
NIGHTMARE_TERROR,BERSERK_ST,NPC_FIREATTACK,3,50,500,5000,NO_DISPEL,0,0
NIGHTMARE_TERROR,ANGRY_ST,NPC_FIREATTACK,3,50,500,5000,NO_DISPEL,0,0
NIGHTMARE_TERROR,BERSERK_ST,NPC_MENTALBREAKER,3,50,800,5000,NO_DISPEL,0,0
NIGHTMARE_TERROR,ANGRY_ST,NPC_MENTALBREAKER,3,50,800,5000,NO_DISPEL,0,0
NINE_TAIL,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
NINE_TAIL,BERSERK_ST,NPC_ATTRICHANGE,1,50,2000,5000,NO_DISPEL,IF_HP,30
NINE_TAIL,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
NINE_TAIL,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
NINE_TAIL,BERSERK_ST,NPC_RANDOMATTACK,3,50,500,5000,NO_DISPEL,0,0
OBEAUNE,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
OBEAUNE,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
OBEAUNE,BERSERK_ST,NPC_WATERATTACK,3,50,500,5000,NO_DISPEL,0,0
OBEAUNE,BERSERK_ST,PR_LEXDIVINA,5,50,1000,5000,0,0,0
OBEAUNE,RUSH_ST,PR_LEXDIVINA,5,50,1000,5000,0,0,0
ORC_ARCHER,BERSERK_ST,AC_SHOWER,5,200,1000,5000,NO_DISPEL,IF_ENEMYCOUNT,2
ORC_ARCHER,IDLE_ST,HT_ANKLESNARE,5,50,0,300000,0,0,0
ORC_ARCHER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ORC_ARCHER,BERSERK_ST,NPC_GROUNDATTACK,2,50,500,5000,NO_DISPEL,0,0
ORC_LADY,RUSH_ST,AL_INCAGI,1,50,700,5000,NO_DISPEL,0,0
ORC_LADY,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ORC_LADY,BERSERK_ST,NPC_GROUNDATTACK,3,50,500,5000,NO_DISPEL,0,0
ORC_SKELETON,BERSERK_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
ORC_SKELETON,ANGRY_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
ORC_ZOMBIE,BERSERK_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
ORC_ZOMBIE,ANGRY_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
ORC_WARRIOR,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ORC_WARRIOR,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
ORC_WARRIOR,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ORC_WARRIOR,FOLLOW_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ORC_WARRIOR,FOLLOW_ST,NPC_EMOTION,1,20,0,5000,0,0,0
ORC_WARRIOR,BERSERK_ST,NPC_GROUNDATTACK,2,50,500,5000,NO_DISPEL,0,0
ORC_WARRIOR,ANGRY_ST,NPC_GROUNDATTACK,2,50,500,5000,NO_DISPEL,0,0
ORC_WARRIOR,IDLE_ST,NPC_SMOKING,1,50,0,36000000,0,0,0
OWL_BARON,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
OWL_BARON,BERSERK_ST,MG_LIGHTNINGBOLT,5,200,0,5000,0,0,0
OWL_BARON,RUSH_ST,MG_LIGHTNINGBOLT,5,200,0,5000,0,0,0
OWL_BARON,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
OWL_BARON,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
OWL_BARON,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
OWL_BARON,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,0
OWL_BARON,BERSERK_ST,SA_DISPELL,5,0,0,30000,0,0,0
OWL_DUKE,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
OWL_DUKE,BERSERK_ST,MG_LIGHTNINGBOLT,3,200,0,5000,0,0,0
OWL_DUKE,RUSH_ST,MG_LIGHTNINGBOLT,3,200,0,5000,0,0,0
OWL_DUKE,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
OWL_DUKE,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
OWL_DUKE,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PANZER_GOBLIN,BERSERK_ST,NPC_SELFDESTRUCTION,1,50,2000,5000,NO_DISPEL,IF_HP,50
PANZER_GOBLIN,BERSERK_ST,NPC_WINDATTACK,1,200,0,5000,0,0,0
PANZER_GOBLIN,BERSERK_ST,SM_MAGNUM,9,50,500,5000,NO_DISPEL,0,0
PARASITE,BERSERK_ST,NPC_CURSEATTACK,3,50,800,5000,NO_DISPEL,0,0
PARASITE,RUSH_ST,NPC_CURSEATTACK,3,50,800,5000,NO_DISPEL,0,0
PARASITE,BERSERK_ST,NPC_PETRIFYATTACK,3,50,500,5000,NO_DISPEL,0,0
PARASITE,RUSH_ST,NPC_PETRIFYATTACK,3,50,500,5000,NO_DISPEL,0,0
PARASITE,BERSERK_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
PARASITE,RUSH_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
PASANA,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
PASANA,BERSERK_ST,NPC_COMBOATTACK,1,50,700,5000,NO_DISPEL,0,0
PASANA,BERSERK_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
PASANA,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
PASANA,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PASANA,BERSERK_ST,SM_BASH,5,50,0,5000,0,0,0
PECOPECO,BERSERK_ST,AS_SONICBLOW,5,50,800,5000,NO_DISPEL,0,0
PECOPECO,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PECOPECO,BERSERK_ST,NPC_FIREATTACK,1,200,0,5000,0,0,0
PECOPECO,RUSH_ST,NPC_PROVOCATION,1,20,0,5000,0,0,0
PECOPECO_EGG,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PECOPECO_EGG,IDLE_ST,NPC_METAMORPHOSIS,1,1,2000,5000,NO_DISPEL,0,0
PENOMENA,BERSERK_ST,NPC_BLOODDRAIN,1,50,0,5000,0,0,0
PENOMENA,BERSERK_ST,NPC_COMBOATTACK,1,50,700,5000,NO_DISPEL,0,0
PENOMENA,BERSERK_ST,NPC_POISONATTACK,1,200,0,5000,0,0,0
PERMETER,BERSERK_ST,AM_POTIONPITCHER,4,1000,500,5000,0,IF_COMRADEHP,60
PERMETER,IDLE_ST,AM_POTIONPITCHER,4,1000,500,5000,0,IF_COMRADEHP,60
PERMETER,RUSH_ST,AM_POTIONPITCHER,4,1000,500,5000,0,IF_COMRADEHP,60
PERMETER,BERSERK_ST,AM_POTIONPITCHER,4,1000,500,5000,0,IF_HP,30
PERMETER,IDLE_ST,AM_POTIONPITCHER,4,1000,500,5000,0,IF_HP,30
PERMETER,RUSH_ST,AM_POTIONPITCHER,4,1000,500,5000,0,IF_HP,30
PERMETER,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PERMETER,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
PERMETER,BERSERK_ST,NPC_GROUNDATTACK,3,50,500,5000,NO_DISPEL,0,0
PERMETER,BERSERK_ST,NPC_HALLUCINATION,1,50,500,5000,0,0,0
PERMETER,RUSH_ST,NPC_HALLUCINATION,1,50,500,5000,0,0,0
PERMETER,BERSERK_ST,TF_SPRINKLESAND,1,50,0,5000,0,0,0
PEST,BERSERK_ST,AS_CLOAKING,1,200,200,5000,0,0,0
PEST,IDLE_ST,AS_CLOAKING,1,200,200,5000,0,0,0
PEST,RUSH_ST,AS_CLOAKING,1,200,200,5000,0,0,0
PEST,BERSERK_ST,NPC_COMBOATTACK,1,50,700,5000,NO_DISPEL,0,0
PEST,BERSERK_ST,NPC_DARKNESSATTACK,1,200,0,5000,0,0,0
PEST,BERSERK_ST,NPC_POISON,1,50,800,5000,NO_DISPEL,0,0
PETIT,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PETIT,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
PETIT,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PETIT,BERSERK_ST,NPC_GROUNDATTACK,3,50,500,5000,NO_DISPEL,0,0
PETIT,RUSH_ST,NPC_TELEKINESISATTACK,5,50,0,5000,0,0,0
PETIT_,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PETIT_,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
PETIT_,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PETIT_,RUSH_ST,NPC_TELEKINESISATTACK,5,50,0,5000,0,0,0
PETIT_,BERSERK_ST,NPC_WINDATTACK,3,50,500,5000,NO_DISPEL,0,0
PHEN,RUSH_ST,NPC_PROVOCATION,1,20,0,5000,0,0,0
PHEN,BERSERK_ST,NPC_WATERATTACK,3,50,500,5000,NO_DISPEL,0,0
PHENDARK,BERSERK_ST,NPC_POISON,2,50,800,5000,NO_DISPEL,0,0
PHENDARK,BERSERK_ST,NPC_STUNATTACK,3,50,1500,5000,NO_DISPEL,0,0
PHENDARK,BERSERK_ST,NPC_WINDATTACK,2,50,500,5000,NO_DISPEL,0,0
PICKY,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PICKY,BERSERK_ST,NPC_FIREATTACK,1,200,0,5000,0,0,0
PICKY_,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PICKY_,BERSERK_ST,NPC_FIREATTACK,1,200,0,5000,0,0,0
PIERE,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PIERE,BERSERK_ST,NPC_GROUNDATTACK,2,50,500,5000,NO_DISPEL,0,0
PIRATE_SKELETON,BERSERK_ST,SM_BASH,5,50,0,5000,0,0,0
PIRATE_SKELETON,ANGRY_ST,SM_BASH,5,50,0,5000,0,0,0
PLANKTON,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
POISON_SPORE,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
POISON_SPORE,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
POISON_SPORE,FOLLOW_ST,NPC_EMOTION,1,20,0,5000,0,0,0
POISON_SPORE,BERSERK_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
POISON_SPORE,ANGRY_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
POISON_SPORE,BERSERK_ST,NPC_POISONATTACK,1,200,0,5000,0,0,0
POISON_SPORE,ANGRY_ST,NPC_POISONATTACK,1,200,0,5000,0,0,0
POISON_TOAD,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
POISON_TOAD,BERSERK_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
POISON_TOAD,BERSERK_ST,NPC_POISONATTACK,1,200,0,5000,0,0,0
POPORING,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
POPORING,BERSERK_ST,NPC_POISON,2,50,800,5000,NO_DISPEL,0,0
POPORING,BERSERK_ST,NPC_POISONATTACK,1,200,0,5000,0,0,0
PORING,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PORING,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
PORING_,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PORING_,BERSERK_ST,NPC_HOLYATTACK,1,200,0,5000,0,0,0
PUNK,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
PUNK,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PUNK,BERSERK_ST,NPC_PETRIFYATTACK,3,50,500,5000,NO_DISPEL,0,0
PUNK,BERSERK_ST,NPC_WINDATTACK,1,200,0,5000,0,0,0
PUPA,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
PUPA,IDLE_ST,NPC_METAMORPHOSIS,1,1,2000,5000,NO_DISPEL,0,0
QUVE,BERSERK_ST,NPC_MENTALBREAKER,3,50,800,5000,NO_DISPEL,0,0
QUVE,BERSERK_ST,NPC_METAMORPHOSIS,1,100,0,60000,NO_DISPEL,IF_HP,30
RAGGLER,BERSERK_ST,NPC_COMBOATTACK,2,50,700,5000,NO_DISPEL,0,0
RAGGLER,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
RAGGLER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
RAGGLER,BERSERK_ST,NPC_WINDATTACK,1,200,0,5000,0,0,0
RAYDRIC,BERSERK_ST,BS_MAXIMIZE,5,50,1000,5000,NO_DISPEL,0,0
RAYDRIC,RUSH_ST,BS_MAXIMIZE,5,50,1000,5000,NO_DISPEL,0,0
RAYDRIC,RUSH_ST,CR_AUTOGUARD,2,200,0,300000,0,IF_RANGEATTACKED,0
RAYDRIC,BERSERK_ST,CR_AUTOGUARD,2,50,0,300000,0,0,0
RAYDRIC,BERSERK_ST,NPC_DARKNESSATTACK,3,50,500,5000,NO_DISPEL,0,0
RAYDRIC,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
RAYDRIC,BERSERK_ST,SM_MAGNUM,9,50,500,5000,NO_DISPEL,0,0
RAYDRIC_ARCHER,BERSERK_ST,AC_CHARGEARROW,1,50,0,5000,0,0,0
RAYDRIC_ARCHER,RUSH_ST,CR_AUTOGUARD,2,200,0,300000,0,IF_RANGEATTACKED,0
RAYDRIC_ARCHER,BERSERK_ST,CR_AUTOGUARD,2,50,0,300000,0,0,0
RAYDRIC_ARCHER,BERSERK_ST,NPC_DARKNESSATTACK,3,50,500,5000,NO_DISPEL,0,0
REQUIEM,BERSERK_ST,NPC_DARKNESSATTACK,1,200,0,5000,0,0,0
REQUIEM,RMOVE_ST,NPC_EMOTION,1,20,0,5000,0,0,0
REQUIEM,BERSERK_ST,NPC_STUNATTACK,3,50,1500,5000,NO_DISPEL,0,0
RICE_CAKE_BOY,BERSERK_ST,NPC_WINDATTACK,3,200,0,5000,0,0,0
RIDEWORD,BERSERK_ST,NPC_BLINDATTACK,3,50,0,5000,0,0,0
RIDEWORD,BERSERK_ST,NPC_BLOODDRAIN,1,50,0,5000,0,0,0
RIDEWORD,BERSERK_ST,NPC_PIERCINGATT,3,50,0,5000,0,0,0
ROCKER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
ROCKER,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
RODA_FROG,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
ROTAR_ZAIRO,BERSERK_ST,NPC_COMBOATTACK,1,50,700,5000,NO_DISPEL,0,0
ROTAR_ZAIRO,BERSERK_ST,NPC_SELFDESTRUCTION,1,50,2000,5000,NO_DISPEL,IF_HP ,50
RYBIO,BERSERK_ST,AS_SONICBLOW,10,50,800,5000,NO_DISPEL,0,0
RYBIO,BERSERK_ST,NPC_POISON,2,50,800,5000,NO_DISPEL,0,0
RYBIO,RUSH_ST,SM_PROVOKE,10,50,600,5000,NO_DISPEL,0,0
SAGE_WORM,RUSH_ST,MG_COLDBOLT,3,50,1500,5000,0,0,0
SAGE_WORM,RUSH_ST,MG_FIREBOLT,3,50,1500,5000,0,0,0
SAGE_WORM,RUSH_ST,MG_LIGHTNINGBOLT,3,50,1500,5000,0,0,0
SAGE_WORM,BERSERK_ST,MG_SAFETYWALL,5,200,1000,20000,0,0,0
SAGE_WORM,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SAGE_WORM,BERSERK_ST,SA_DISPELL,5,0,0,30000,0,0,0
SAND_MAN,BERSERK_ST,AS_CLOAKING,1,200,200,5000,0,0,0
SAND_MAN,IDLE_ST,AS_CLOAKING,1,200,200,5000,0,0,0
SAND_MAN,RUSH_ST,AS_CLOAKING,1,200,200,5000,0,0,0
SAND_MAN,ANGRY_ST,AS_CLOAKING,1,200,200,5000,0,0,0
SAND_MAN,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
SAND_MAN,ANGRY_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
SAND_MAN,BERSERK_ST,TF_SPRINKLESAND,1,50,0,5000,0,0,0
SAND_MAN,ANGRY_ST,TF_SPRINKLESAND,1,50,0,5000,0,0,0
SASQUATCH,BERSERK_ST,KN_SPEARSTAB,10,50,800,5000,NO_DISPEL,0,0
SASQUATCH,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SASQUATCH,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
SASQUATCH,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SASQUATCH,RUSH_ST,SM_ENDURE,1,500,0,10000,0,IF_RANGEATTACKED,0
SAVAGE,RUSH_ST,AL_INCAGI,1,50,700,60000,NO_DISPEL,0,0
SAVAGE,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SAVAGE,BERSERK_ST,NPC_GROUNDATTACK,3,50,500,5000,NO_DISPEL,0,0
SAVAGE_BABE,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SAVAGE_BABE,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
SCORPION,BERSERK_ST,NPC_FIREATTACK,1,200,0,5000,0,0,0
SCORPION,BERSERK_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
SEE_OTTER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SEE_OTTER,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
SEE_OTTER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SEE_OTTER,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
SEE_OTTER,BERSERK_ST,WZ_WATERBALL,3,50,1500,5000,0,0,0
SEE_OTTER,RUSH_ST,WZ_WATERBALL,3,50,1500,5000,0,0,0
SHELLFISH,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
SHINOBI,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
SHINOBI,IDLE_ST,AL_TELEPORT,1,50,0,5000,0,0,0
SHINOBI,IDLE_ST,AS_CLOAKING,1,50,200,5000,0,0,0
SHINOBI,IDLE_ST,HT_CLAYMORETRAP,5,50,0,300000,0,0,0
SHINOBI,DEAD_ST,NPC_REBIRTH,2,500,0,0,0,0,0
SHINOBI,BERSERK_ST,SM_BASH,5,50,0,5000,0,0,0
SHINOBI,BERSERK_ST,TF_BACKSLIDING,1,1000,500,3600000,NO_DISPEL,IF_HP,10
SIDE_WINDER,BERSERK_ST,KN_PIERCE,5,50,700,5000,NO_DISPEL,0,0
SIDE_WINDER,BERSERK_ST,NPC_POISON,3,50,800,5000,NO_DISPEL,0,0
SIDE_WINDER,BERSERK_ST,NPC_POISONATTACK,3,50,500,5000,NO_DISPEL,0,0
SKEL_PRISONER,BERSERK_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
SKEL_PRISONER,BERSERK_ST,NPC_SPLASHATTACK,1,200,0,5000,0,IF_ENEMYCOUNT,2
SKEL_WORKER,BERSERK_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
SKEL_WORKER,ANGRY_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
SKEL_WORKER,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SKELETON,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SKELETON_GENERAL,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
SKELETON_GENERAL,BERSERK_ST,AS_SONICBLOW,10,50,800,5000,NO_DISPEL,0,0
SKELETON_GENERAL,BERSERK_ST,NPC_COMBOATTACK,2,50,700,5000,NO_DISPEL,0,0
SKELETON_GENERAL,BERSERK_ST,NPC_SPLASHATTACK,1,200,0,5000,0,IF_ENEMYCOUNT,2
SKELETON_GENERAL,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,60000,NO_DISPEL,IF_SLAVENUM,0
SLEEPER,ANGRY_ST,AS_CLOAKING,1,200,200,5000,0,0,0
SLEEPER,FOLLOW_ST,AS_CLOAKING,1,200,200,5000,0,0,0
SLEEPER,BERSERK_ST,NPC_DEFENDER,1,50,0,5000,0,IF_RANGEATTACKED,0
SLEEPER,RUSH_ST,NPC_DEFENDER,1,50,0,5000,0,IF_RANGEATTACKED,0
SLEEPER,ANGRY_ST,NPC_DEFENDER,1,50,0,5000,0,0,0
SLEEPER,FOLLOW_ST,NPC_DEFENDER,1,50,0,5000,0,0,0
SLEEPER,BERSERK_ST,NPC_SLEEPATTACK,5,50,0,5000,0,0,0
SLEEPER,ANGRY_ST,NPC_SLEEPATTACK,5,50,0,5000,0,0,0
SLEEPER,BERSERK_ST,TF_SPRINKLESAND,1,50,0,5000,0,0,0
SLEEPER,ANGRY_ST,TF_SPRINKLESAND,1,50,0,5000,0,0,0
SMOKIE,IDLE_ST,AL_HEAL,5,1000,0,5000,0,IF_HIDING,0
SMOKIE,MOVEITEM_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SMOKIE,BERSERK_ST,NPC_GROUNDATTACK,2,50,500,5000,NO_DISPEL,0,0
SMOKIE,RUSH_ST,NPC_PROVOCATION,1,20,0,5000,0,0,0
SMOKIE,BERSERK_ST,TF_HIDING,1,50,500,5000,NO_DISPEL,IF_HP,50
SNAKE,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
SNAKE,BERSERK_ST,NPC_POISON,2,50,800,5000,NO_DISPEL,0,0
SOHEE,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SOHEE,BERSERK_ST,NPC_SUICIDE,1,50,0,5000,0,IF_HP,80
SOHEE,BERSERK_ST,NPC_WATERATTACK,3,50,500,5000,NO_DISPEL,0,0
SOLDIER_GUARDIAN,BERSERK_ST,NPC_STUNATTACK,5,50,1500,5000,NO_DISPEL,0,0
SOLDIER_GUARDIAN,BERSERK_ST,SM_BASH,10,200,0,5000,0,0,0
SOLDIER_SKELETON,BERSERK_ST,NPC_COMBOATTACK,1,50,700,5000,NO_DISPEL,0,0
SOLDIER_SKELETON,ANGRY_ST,NPC_COMBOATTACK,1,50,700,5000,NO_DISPEL,0,0
SOLDIER_SKELETON,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SOLDIER_SKELETON,FOLLOW_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SOLIDER,RUSH_ST,CR_AUTOGUARD,2,200,0,300000,0,IF_RANGEATTACKED,0
SOLIDER,BERSERK_ST,CR_AUTOGUARD,2,50,0,300000,0,0,0
SOLIDER,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SOLIDER,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
SOLIDER,BERSERK_ST,NPC_GROUNDATTACK,3,50,500,5000,NO_DISPEL,0,0
SOLIDER,BERSERK_ST,NPC_SPLASHATTACK,1,200,0,5000,0,IF_ENEMYCOUNT,2
SOLIDER,BERSERK_ST,NPC_STUNATTACK,3,50,1500,5000,NO_DISPEL,0,0
SPORE,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SPORE,RUSH_ST,NPC_PROVOCATION,1,20,0,5000,0,0,0
SPORE,BERSERK_ST,NPC_SLEEPATTACK,1,50,0,5000,0,0,0
SPORE,BERSERK_ST,NPC_WATERATTACK,1,200,0,5000,0,0,0
SPRING_RABBIT,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
SPRING_RABBIT,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
SPRING_RABBIT,BERSERK_ST,NPC_GROUNDATTACK,1,200,0,5000,0,0,0
SPRING_RABBIT,BERSERK_ST,SM_BASH,10,50,0,5000,0,0,0
SPRING_RABBIT,RUSH_ST,TF_THROWSTONE,1,200,0,5000,0,0,0
STAINER,BERSERK_ST,NPC_KEEPING,1,200,0,5000,0,IF_ENEMYCOUNT,2
STAINER,BERSERK_ST,NPC_SILENCEATTACK,2,50,700,5000,NO_DISPEL,0,0
STAINER,BERSERK_ST,NPC_WINDATTACK,1,200,0,5000,0,0,0
STALACTIC_GOLEM,RUSH_ST,CR_AUTOGUARD,5,200,0,300000,0,IF_RANGEATTACKED,0
STALACTIC_GOLEM,BERSERK_ST,CR_AUTOGUARD,5,50,0,300000,0,0,0
STALACTIC_GOLEM,IDLE_ST,NPC_EMOTION,1,20,0,30000,0,0,0
STALACTIC_GOLEM,BERSERK_ST,NPC_STUNATTACK,4,50,1500,5000,NO_DISPEL,0,0
STALACTIC_GOLEM,RUSH_ST,SM_ENDURE,1,500,0,10000,0,IF_RANGEATTACKED,0
GOBLIN_STEAMRIDER,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
GOBLIN_STEAMRIDER,BERSERK_ST,NPC_SELFDESTRUCTION,1,50,2000,5000,NO_DISPEL,IF_HP ,50
GOBLIN_STEAMRIDER,BERSERK_ST,NPC_WINDATTACK,1,200,0,5000,0,0,0
GOBLIN_STEAMRIDER,BERSERK_ST,SM_MAGNUM,9,50,500,5000,NO_DISPEL,0,0
STEEL_CHONCHON,BERSERK_ST,NPC_SILENCEATTACK,2,50,700,5000,NO_DISPEL,0,0
STEEL_CHONCHON,BERSERK_ST,NPC_WINDATTACK,1,200,0,5000,0,0,0
STEM_WORM,BERSERK_ST,NPC_GUIDEDATTACK,1,50,1000,20000,NO_DISPEL,0,0
STEM_WORM,BERSERK_ST,NPC_WINDATTACK,3,50,500,5000,NO_DISPEL,0,0
STING,IDLE_ST,AM_POTIONPITCHER,4,1000,0,5000,0,IF_HIDING,0
STING,BERSERK_ST,KN_SPEARSTAB,10,50,800,5000,NO_DISPEL,0,0
STING,RMOVE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
STING,RUSH_ST,NPC_EMOTION,1,20,0,5000,0,0,0
STING,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
STING,BERSERK_ST,NPC_GROUNDATTACK,3,50,500,5000,NO_DISPEL,0,0
STING,BERSERK_ST,TF_HIDING,1,200,500,5000,NO_DISPEL,IF_HP,30
STING,BERSERK_ST,WZ_QUAGMIRE,5,50,700,5000,NO_DISPEL,0,0
